id,title,description,ingredients,year,week,week_day,keywords,tags
6b5f86c0-3b50-4215-8ed3-c587e789bb2c,Lammegryte med eple og persillerot,"Lammegryte er deilig, varmende høstmat. I denne oppskriften bruker vi rotgrønnsaker og epler, så her får brukt mange gode, norske råvarer. Hjemmelaget middag som metter mange. Som alternativ til lammekjøtt kan du også bruke sauekjøtt.","grytekjøtt av lam, rapsolje, løk, gulrot, sellerirot, paprikapulver, hvitløksfedd, tomatpuré, kraft, frisk rosmarin, kremfløte, faste epler, persillerøtter, frisk bladpersille, ris",,,,"['grønnsaker', 'persillerot', 'løk', 'gulrot', 'sellerirot', 'eple', 'hovedrett', 'helgemat', 'middagstips', 'barnevennlig', 'lam']","['Grønnsaker', 'Persillerot', 'Løk', 'Gulrot', 'Sellerirot', 'Eple', 'Hovedrett', 'Helgemat', 'Middagstips', 'Barnevennlig', 'Lam', 'Sau']"
1828a34d-e608-88f4-1454-883abdead7a0,Oksehalesuppe,"Oppskrift på en god og mettende høstsuppe, oksehalesuppe med høstens beste grønnsaker. Oksehaler gir smaksrik kraft, og til tross for at det tar litt tid, smaker det nydelig etter noen timer med koking. Denne gryten, med godt landbrød til, er et stort måltid i seg selv.","oksehaler i biter, rapsolje, hvitløksfedd, rød chili, gulrøtter, tørktet timian, løk, salt, pepper, vann, purre, gulrøtter, sellerirot, kålrot, sjalottløk, salt, pepper",,,,"['okse', 'suppe', 'høst', 'hovedrett', 'helgemat', 'søndagsmiddag', 'tradisjonsmat', 'kjøtt']","['Okse', 'Suppe', 'Høst', 'Hovedrett', 'Helgemat', 'Søndagsmiddag', 'Tradisjonsmat', 'Kjøtt']"
0ef3abfb-f312-2c4d-b4d3-83c9a0d397bd,Ovnsbakt kylling med rotgrønnsaker og appelsin,"En sunnere og kjempegod oppskrift på ovnsbakt og saftig kylling i form. Server middagen med rotgrønnsaker, perlepoteter og appelsin. Her kan du bruke kyllinglår, kyllingbryst eller kyllingfilet. Grønnsakene steker du sammen med kyllingen i ovnen.","gulrot, persillerot, kålrot, små poteter, appelsiner, hvitløksfedd, olivenolje, honning, kyllingbryst eller kyllinglår, salt, pepper, hakkede urter",,,,"['jacobs utvalgte', 'gjester', 'hverdagsmeny', 'hovedrett', 'kylling', 'kyllingbryst', 'kylling i ovn', 'middagstips', 'høst', 'kyllingfilet']","['Jacobs Utvalgte', 'Gjester', 'HverdagsMENY', 'Hovedrett', 'Kylling', 'Kyllingbryst', 'Kylling i ovn', 'Middagstips', 'Høst', 'Kyllingfilet']"
121e2837-a21a-4e1a-af10-735fe8e03aef,Vegetartaco med sopp og bønner,"Dette er en god og frisk taco med masse smak og deilige grønnsaker. Fyll tacolomper med stek sopp, bønner, hjemmelaget tacosaus og mais- og chilisalsa, toppet med frisk ruccola. Kjøttfri taco på sitt beste!","tortillalefser, ruccula, bønner, sopp, tacokrydder, maiskolber, rød chili, salt, koriander, gode tomater, chili, rødløk, lime, salt og pepper",,,,"['grønnsaker', 'vegetar', 'middagstips', 'helgemat', 'hovedrett', 'taco', 'sopp', 'bønner']","['Grønnsaker', 'Vegetar', 'Middagstips', 'Helgemat', 'Hovedrett', 'Taco', 'Sopp', 'Bønner']"
56ad8d1b-adcb-4aab-9e46-f26327c18340,Hvit pizza med sopp og rødkittost,"Oppskrift på en napolitansk, kjøttfri pizza med hvit saus, valgfri sopp og rødkittost. En digg vegetarpizza på ekte, italiensk vis! Enkel å lage og smaker kjempegodt! Til denne oppskriften trenger du [ferdig hevet pizzadeig, klikk her for italiensk grunndeig](/oppskrifter/pizza/enkel-italiensk-pizzadeig/).","ferdig pizzadeig, durumhvetemel, blandet sopp, smør, mascarpone, fast mozzarella, raudberg ost",,,,[''],[]
d5214635-5793-4b8d-9183-6821a0fb93c0,Kremet pasta med krabbe,"Oppskrift på rask og enkel krabbepasta. Krabbekjøttet i et krabbeskjell egner seg godt i kremet pastasaus, og blir en god middag uten mye jobb. Her bruker vi fersk tagliatelle av fullkorn og smaker til med sitron. Like god middag til hverdag som til helg!","krabbeskjell, fersk tagliatelle, MENY kremet pastasaus med bacon, vårløk, sitron",,,,['Press litt sitronsaft over krabbepastaen før servering.'],"['Skalldyr', 'Krabbe', 'Rask', 'Middagstips', 'UkensMiddag', 'Middag under 20 minutter', 'Pasta', 'Tagliatelle']"
fd9c03d1-4178-460e-8cb9-fb8b2a46cf60,Panerte lammekoteletter med grønnsaker,"Oppskrift på enkel og veldig god hverdagsmiddag med løkpanerte lammekoteletter. Saftige lammekoteletter er enkelt å lage, og smaker himmelsk sammen med persille, timian og stekte grønnsaker. Bruk gjerne grønnsaker du har i kjøleskapet fra før, eller lag en ratatouille og server til.","lammekoteletter, liten løk, persille, brødrasp, egg, hvitløk, paprika, squash, aubergine, løk, noen kvaster timian, olivenolje, salt, pepper",,,,"['lam', 'lammekoteletter', 'hovedrett', 'høst', 'middagstips', 'hverdag']","['Lam', 'Lammekoteletter', 'Hovedrett', 'Høst', 'Middagstips', 'Hverdag']"
906a65bf-b5a8-4a45-ad0c-9e2d1307dee0,Lammecurry,"Oppskrift på thai red curry med lammekjøtt, perfekt hvis du har rester av lam. Dette er en enkel gryte proppfull av gode, sterke smaker, med grønnsaker som gulrot og brokkoli. Curryen passer godt som hverdagsmat. Server gjerne thaigryten med ris og nystekt brød eller nanbrød.","grytekjøtt av lam med ben, hvitvin, kraft, noen pepperkorn, laurbærblad, løk, hvitløksfedd, rød curry paste, kokosmelk, gulrøtter, brokkoli, koriander, salt, pepper, sitron",,,,"['hovedrett', 'høst', 'gryterett', 'lam', 'thai red curry', 'thaigryte', 'gryte']","['Hovedrett', 'Høst', 'Gryterett', 'Lam']"
efea9168-7667-26e9-9e57-1a890e69baa5,Høstsalat med kylling og ovnsbakte grønnsaker,"Lun kyllingsalat med saftig kylling og det beste av høstens grønnsaker. Lag en smakfull lunsj eller lett middag med fantastiske råvarer som søtpotet, gulrot og persillerot. Bruk gjerne vår kvalitetskylling Lerstang fra Jacobs Utvalgte.","rødbeter, gulrot, søtpotet, sellerirot, persillerot, salt, pepper, olivenolje, kylling, sitronsaft, småblandet salat, spirer, chiafrø",,,,"['grønnsaker', 'høst', 'middagstips', 'jacobs utvalgte', 'kylling', 'kyllingbryst', 'hovedrett', 'salater', 'lunsj', 'kyllingfilet', 'sellerirot', 'søtpotet']","['Grønnsaker', 'Høst', 'Middagstips', 'Jacobs Utvalgte', 'Kylling', 'Kyllingbryst', 'Hovedrett', 'Salater', 'Lunsj', 'Kyllingfilet', 'Sellerirot', 'Søtpotet']"
f519cd7d-a455-466f-9150-978db6cb2cd4,Kyllingtaco med granateple og mango,"Oppskrift på sprø taco med kylling, mango, tacokrydder, salsa og granateplekjerner. Topp gjerne også med guacamole.","kyllingfilet, tacokrydder, rapsolje, tacoskjell, hjertesalat, granateple, rødløk, mango, tacosaus, rømme, frisk koriander",,,,"['granateple', 'mango', 'hovedrett', 'vår', 'sommer', 'hverdag', 'barnevennlig', 'sunnere', 'kylling', 'kyllingbryst', 'taco']","['Granateple', 'Mango', 'Hovedrett', 'Vår', 'Sommer', 'Hverdag', 'Barnevennlig', 'Sunnere', 'Kylling', 'Kyllingbryst', 'Taco']"
d24f177e-02ce-4800-b75c-e8e8481810ba,Fisketaco med laks og avokado,"Denne oppskriften på taco med laks i myke tortillalefser er full av smaker og har mye ""kick"". Perfekt for deg som vil prøve noe nytt og ikke er redd for litt sterkere smaker.","tortillas, myke, laks, Taco Tuesday spicemix, agurk, hjertesalat, avokado, lime, klementin, syltet jalapeno, ""sympathy for the devil"" saus",,,,[''],"['Laks', 'Middagstips', 'Rask', 'Hverdag', 'Hovedrett', 'Helgemat', 'Lunsj', 'Streetfood', 'Taco']"
b6415b6c-7fc8-31d9-f645-959c8dd681cb,Stroganoff med sopp,"Stroganoff er klassisk høstmat. Originalen er med biff, mens dette er oppskrift på en enkel, vegetarisk variant der kjøtt er erstattet med sopp. En kremet gryte til kalde høstkvelder. Klikk på film for å se hvordan du koker ris.","løk, sjampinjong, grønnsakskraft, dijonsennep, paprikapulver, crême fraiche, mel, olje, salt, pepper, ukokt ris",,,,"['sopp', 'hovedrett', 'vegetar', 'gryterett']","['Sopp', 'Hovedrett', 'Vegetar', 'Gryterett']"
8a4504df-b0f3-46ff-87fa-afc886049265,Thai red curry med kylling,"Oppskrift på en hjemmelaget, krydret thairett basert på red curry paste, med fersk ingefær, hvitløk, kokosmelk og frisk koriander. Dersom du ønsker en kjøttfri variant kan du bytte ut kyllingen med kikerter og mer grønnsaker. Se også stegene i video.","løk, hvitløksfedd, rapsolje, red curry paste, fersk ingefær, koriander, tomatpuré, fiskesaus, soyasaus, kokosmelk, salt, pepper, kyllingfilet, paprika, sukkererter, vårløk, chili, kok ris",,,,"['hovedrett', 'middagstips', 'barnevennlig', 'rask', 'hverdag', 'kylling', 'kyllingfilet', 'kyllingbryst']","['Hovedrett', 'Middagstips', 'Barnevennlig', 'Rask', 'Hverdag', 'Kylling', 'Kyllingfilet', 'Kyllingbryst']"
86377627-112d-df1c-e2af-17755557402e,Hjemmelagde kjøttkaker i brun saus,Oppskrift på klassiske kjøttkaker med hjemmelaget brun saus og ertestuing. Dette er kjøttkaker slik som mormor pleide å servere dem. Server med godt tilbehør som tyttebærsyltetøy og nykokte poteter. Se video for steg-for-steg på kjøttkakene.,"kjøttdeig, salt (smak til), pepper, muskat, potetmel, vann, smør, hvetemel, kraft fra pannen, salt, pepper, grønne erter (tørket), salt, pepper, meierismør, poteter, tyttebærsyltetøy",,,,"['barnevennlig', 'middagstips', 'kjøttdeig', 'tradisjonsmat', 'hjemmelaget', 'hovedrett']","['Barnevennlig', 'Middagstips', 'Kjøttdeig', 'Tradisjonsmat', 'Hjemmelaget', 'Hovedrett']"
a7307220-fa6e-405a-b5e6-f3b283140bac,Pastasalat med spekeskinke og pesto,"Pastasalat er enkel, rask og veldig god mat. Denne oppskriften med spekeskinke, pesto, tomater og manchego lager du enkelt på kort tid og er proppfull av smak. En rett som passer vel så godt til middag og lunsj som til kvelds.","Jacobs Utvalgte pasta, pesto, spekeskinke, cherrytomater, rødløk, revet manchego, salt, pepper",,,,"['tomat', 'hovedrett', 'kveldsmat', 'lunsj', 'fastost', 'sommer', 'vår', 'hverdag', 'rask', 'pasta', 'spekemat']","['Tomat', 'Hovedrett', 'Kveldsmat', 'Lunsj', 'Fastost', 'Sommer', 'Vår', 'Hverdag', 'Rask', 'Pasta', 'Spekemat']"
a7e81217-1b70-2f95-8933-fe8ba790206f,Helstekt indrefilet med hasselback poteter og kremet sopp,"Indrefilet av storfe er det møreste og fineste kjøttet, og er virkelig festmat. Ved 56 grader er kjøttet medium stekt og saftig. Sammen med sprø hasselback poteter og kremet sopp med smak av frisk estragon, er dette en rett som passer like godt til søndagsmiddag som til de store anledningene.","Indrefilet, hvitløk, noen stilker frisk timian, salt, pepper, smør, poteter, smeltet smør, griljermel, salt og pepper, aromasopp, kremfløte, smør, estragon, salt og pepper",,,,"['biff', 'storfe', 'indrefilet', 'helgemat', 'gjester', 'middagstips']","['Biff', 'Storfe', 'Indrefilet', 'Helgemat', 'Gjester', 'Middagstips', 'Høst']"
e2697440-c79f-c1bc-73de-7f392b1cbeb0,Rask cheeseburger med chipotlemajones,"Sommeren raskeste burger! Lag denne enkle og raske cheeseburgeren med chipotlemajones, Montery burgerost og deilige brioche burgerbrød. Server med grønn salat og søtpotetfries!","brioche burgerbrød, angusburger, chipotlemajones, Montery burgerost",,,,[''],"['Burger', 'Hovedrett', 'Middagstips', 'BBQ', 'Sommer', 'Rask', 'Grill', 'Middag under 20 minutter']"
4e034658-c5f8-2353-b720-3582e71bbf5e,Ovnsbakt laksefilet med brokkoli og tomater,"Oppskrift på enkel, ovnsbakt laks med små perlepoteter, smaksrike tomater og brokkoli i fløtesaus. Denne retten serveres med deilige grønnsaker som tilbehør og kan fint lages i en travel ukedag. Veldig god hverdagsmiddag! Ha gjerne litt sitronsaft over laksen før du serverer den.","perlepoteter, brokkoli, løk, cherrytomater, kremfløte, laksefilet, salt, pepper, rømme",,,,"['fisk', 'laks', 'hovedrett', 'hverdag', 'middagstips', 'barnevennlig']","['Fisk', 'Laks', 'Hovedrett', 'Hverdag', 'Middagstips', 'Barnevennlig']"
721be29e-fbd4-e06c-aa69-e7ae3d7b9f9a,Speltrisotto med bakte rotgrønnsaker og paprikasaus,"En deilig vegetarisk og laktosefri rett, med grønnsaker i vakre farger, enkel paprikasaus og sunn speltrisotto.","hele speltkorn, gulrøtter, søtpotet, pastinakk, sjalottløk, matolje, grønnsaksbuljong, rød paprika, fløteerstatning, dill, gressløk, salt, sort pepper",,,,"['retter', 'allergi', 'middagstips', 'småretter', 'sunnere', 'vegetar', 'barnevennlig']","['Retter', 'Allergi', 'Middagstips', 'Småretter', 'Sunnere', 'Vegetar', 'Barnevennlig']"
8335b9b6-014a-ed90-84bc-9e84d86094d9,Pannekaker,"Vår beste oppskrift på pannekakerøre til klassiske pannekaker! Pannekakene kan serveres med syltetøy til frokost, med ost og skinke til middag eller med is og sjokolade til dessert - her er det bare fantasien som setter grenser. Oppskriften gir ca. 8-10 pannekaker. Se video med steg.","hvetemel, salt, egg, melk, smør",,,,"['søtt', 'rask', 'middagstips', 'barnevennlig', 'pannekaker', 'dessert', 'lunsj', 'helgemat', 'frokost', 'hovedrett', 'småretter', 'kveldsmat', 'hjemmelaget']","['Søtt', 'Rask', 'Middagstips', 'Barnevennlig', 'Pannekaker', 'Dessert', 'Lunsj', 'Helgemat', 'Frokost', 'Hovedrett', 'Småretter', 'Kveldsmat', 'Hjemmelaget']"
7302ded0-6101-59fb-6223-cf5ea5336433,Kyllinggryte med bacon og sopp,"Helstekt kylling sammen med sopp, bacon, grønnsaker og poteter er perfekt når du får gjester. For å få kyllingen ekstra saftig stekes den i jerngryte og retten kokes lenge for smakens skyld. Etter litt forberedelser lager kyllinggryten seg selv kan man si, og i mellomtiden kan du ordne med andre ting.","hel kylling, gul løk, poteter, ekte smør, baconterninger, champignon, tørr hvitvin, kyllingkraft, hakket frisk persille, hakket frisk kjørvel, salt, pepper",,,,"['grønnsaker', 'middagstips', 'gjester', 'kylling', 'kyllingfilet', 'kyllinglår', 'kylling i ovn', 'kyllingbryst', 'gryterett', 'hovedrett']","['Grønnsaker', 'Middagstips', 'Gjester', 'Kylling', 'Kyllingfilet', 'Kyllinglår', 'Kylling i ovn', 'Kyllingbryst', 'Gryterett', 'Hovedrett']"
1263cc8e-8f32-4637-910a-39e27a56f5dc,Sodd,"Sodd er en gryterett med lange tradisjoner i Norge. Hvordan man spiser retten varierer fra hvor man er fra i landet, men som regel består den av kjøttkraft med fåre-, storfe- eller elgkjøtt og rotgrønnsaker. Her er vår oppskrift på klassisk sodd. Du får også oppskrift på soddboller.","lammekjøtt med ben, vann, salt, malt muskatnøtt, gulrøtter, sellerirot, purreløk, pepper, lammekjøttdeig, salt, potetmel, malt muskatnøtt, sort pepper malt, kremfløte",,,,"['Sodd', 'tradisjonsmat', 'bakehuset', 'grønnsaker', 'suppe', 'gryte', 'gryterett']",[]
9717e65a-95f8-4c38-b6bb-6f647b0494b3,Urtebakt kveitefilet med honningglaserte rotgrønnsaker,"Kveite er en av havets mest eksklusive fisk og veldig god på smak. Her får du en oppskrift på nydelig kveitefilet med masse gode urter samt urtesmør med ramsløk, servert med honningglaserte rotgrønnsaker og saltbakte morenepoteter. En sikker vinner!","kveitefilet, urtesmør med ramsløk og havsalt, pepper, grovhakkede urter, gulrøtter, persillerøtter, rapsolje, pepper, salt, flytende honning, små poteter, salt",,,,"['grønnsaker', 'gulrot', 'persillerot', 'middagstips', 'søndagsmiddag', 'gjester', 'fisk', 'kveite', 'sunnere', 'urter', 'persille', 'basilikum', 'dill', 'festmat', 'sjømat', 'vår']","['Grønnsaker', 'Gulrot', 'Persillerot', 'Middagstips', 'Søndagsmiddag', 'Gjester', 'Fisk', 'Kveite', 'Sunnere', 'Urter', 'Persille', 'Basilikum', 'Dill', 'Festmat', 'Sjømat', 'Vår']"
8854fd00-469c-45ba-8295-c53aae14826f,Stifado,Stifado er en gresk kjøttgryte full av nydelige middelhavssmaker. Om du har vært i Hellas er det store muligheter for at du har fått servert denne tradisjonelle retten. Har du lyst til å lage hjemmelaget stifado er dette en enkel gryterett som nesten lager seg selv. Du kan bruke mange typer kjøtt som f.eks. høyrygg eller oksebog.,"grytekjøtt, olivenolje, hvitløk, løk, hermetiske tomater, knuste, rødvin, rødvinseddik, kanelstang, laurbærblad, pepper, salt, oregano, tørket, sukker",,,,"['hovedrett', 'helgemat', 'høst', 'vinter', 'middagstips', 'søndagsmiddag', 'gjester', 'storfe', 'gryterett', 'konfirmasjon', 'hjemmelaget']","['Hovedrett', 'Helgemat', 'Høst', 'Vinter', 'Middagstips', 'Søndagsmiddag', 'Gjester', 'Storfe', 'Gryterett', 'Konfirmasjon', 'Hjemmelaget']"
c7b14555-d5e2-316b-2016-26d37a00819c,Laks med mango- og avokadosalat,"Oppskrift på laksefilet med frisk og syrlig salat med mango, avokado, koriander, løk, lime og chili. Populært middagstips med fisk. Server med ris. Laksen kan dui steke eller grille.","mango, avokado, rødløk, chili, lime, frisk koriander, laksefilet, byggrynsris",,,,"['sunnere', 'fisk', 'laks', 'grill', 'sommer', 'barnevennlig', 'middagstips']","['Sunnere', 'Fisk', 'Laks', 'Grill', 'Sommer', 'Barnevennlig', 'Middagstips', 'Mango', 'Avokado']"
3635a6a9-3f72-11fc-7f00-a4f456ba759b,Oksestek med stekte grønnsaker,"Oksesteken er den klassiske søndagsmiddagen, men smaker selvsagt like godt resten av uken – bare husk at en god stek trenger god tid i ovnen. Langtidsstekt oksestek servert med ovnsbakte poteter, stekte grønnsaker og ramsløksmør blir garantert suksess.","oksestek, salt, pepper, smør, Jacobs Utvalgte Ramsløksmør med flaksalt, kokefaste poteter, paprika, squash, aubergine, rapsolje",,,,"['gjester', 'stek', 'kjøtt', 'tradisjonsmat', 'hovedrett', 'storfe', 'okse', 'helgemat']","['Gjester', 'Stek', 'Kjøtt', 'Tradisjonsmat', 'Hovedrett', 'Storfe', 'Okse', 'Helgemat']"
f7a4d4f3-0805-470d-b544-8975028b829c,Ovnsbakt laks med kremet saus,"Prøv ovnsbakt laks og en herlig hvit kremet saus, servert med ovnsbakte grønnsaker. En enkel og litt sunnere middag som er klar på under 20 minutter. Dette gjør at oppskriften passer perfekt i en hektisk hverdag.","lakseloin, MENYs potetmos med trøffel, MENYs hvit saus med gressløk, MENYs ovnsbakte grønnsaker, salt, pepper, smør",,,,[''],[]
ddb78af6-79b3-a539-aff1-2b0d269c63a5,Klassisk norsk taco – fersk og hjemmelaget,Taco som vi kjenner den! Oppskrift på klassisk norsk taco – fersk og hjemmelaget. Taco er en tradisjonell meksikansk rett som nordmenn har tatt til sitt hjerte og gjort litt sin egen. Fredagen er ofte ikke den samme uten fredagstaco.,"tacoskjell eller tortillaer, kjøttdeig eller karbonadedeig, taco krydder, guacamole (se egen oppskrift), tomater, rømme, revet ost, salat, agurk, rødløk, hermetisk mais, jalapenos, tacosaus",,,,"['taco', 'kjøttdeig', 'helgemat', 'barnevennlig', 'middagstips']","['Taco', 'Kjøttdeig', 'Helgemat', 'Barnevennlig', 'Middagstips']"
c6830bef-614f-7664-dfcd-4926c0adb029,Posjert kveite med smørdampede grønnsaker og sandefjordsmør,"Posjert kveite med smørdampede grønnsaker og sandefjordsmør er et enkelt, raskt og kjemepegodt hverdagsmåltid. Lag sandefjordsmør fra bunn, eller kjøp ferdig.","kveite i skiver, vann, salt, eddik, hel pepper, laurbærblad, sjalottløk, sitron, kremfløte, meierismør, salt, sitronsaft, persille, lodderogn, mandelpotet, romanesco eller brokkoli, gulrøtter, smør",,,,"['fisk', 'kveite', 'middagstips', 'hverdagsmeny', 'sjømat', 'tradisjonsmat']","['Fisk', 'Kveite', 'Middagstips', 'HverdagsMENY', 'Sjømat', 'Tradisjonsmat']"
c1e1a462-7c44-47fa-916f-0ef3ecdd833f,Pasta med indrefilet og pesto,"Mør indrefilet, fersk pasta, en god, grønn pesto, litt krydder, babyspinat og parmesan. Det er ikke mer som skal til for å servere en deilig pastarett med masse smak. Andre typer biff kan også brukes, og retten passer både til hverdag og til helg.","indrefilet i skiver, salt, Jacobs Utvalgte biffkrydder, smør, fersk tagliatelle, pesto, babyspinat, parmesan",,,,[''],"['Hovedrett', 'Middagstips', 'Rask', 'Hverdag', 'Barnevennlig', 'Biff', 'Okse', 'Kjøtt', 'Mørbrad', 'Entrecote', 'Ytrefilet', 'Indrefilet', 'Storfe', 'Pasta', 'Tagliatelle', 'Jacobs Utvalgte']"
