id,title,description,ingredients,year,week,week_day
7425e6d7-2826-4a77-9acd-0c217b6cc9fb,Panert sei med gulrotpuré,"Oppskrift på en god gammel klassisker - panert sei med ovnsbakte poteter og søt, silkemyk gulrotpure. Enkel, litt sunnere og veldig god fiskemiddag for hele familien. Vi bruker panert sei, men her kan du velge den du liker best.","panert sei, ovnsbakte poteter, romano mix, MENY gulrotpuré, lime",2023,32,Onsdag
bcaa9ca2-f468-20a5-ffde-b7d7fc0ca114,Rask fiskegryte,"Oppskrift på smaksrik fiskegryte, som du lager enkelt og raskt med vår populære fiskesuppe og fiskewok. Server gjerne med fersk baguette eller et grovt rundstykke. Middag for to på under 20 minutter.","MENY Anbefaler fiskesuppe, fiskewok, nystekt baguette, aioli",2023,32,Torsdag
3c822f4e-8c7b-49e7-a509-51a6b94cb158,Enchiladas med kylling,"Oppskrift på fristende, gratinert enchilada med saftig kylling, en spicy tomatsaus og masse smeltet ost. Server med gjerne med hjemmelaget guacamole som tilbehør. Denne retten går fort å lage i ovnen og er skikkelig tex-mex kosemat til hverdag og helg. Se video for steg-for-steg.","revet ost, løk, hakkede tomater, tortilla, taco kryddermix, kylling, vårløk, frisk koriander",2023,32,Fredag
ace3bd42-e067-4315-8f47-4ceec812d662,Spicy ostepølse med syltet rødløk,"Sterke pølser passer perfekt med de litt søte brioche pølsebrødene! Topp dem med ruccola, BBQ-saus og syltet rødløk. Kjempegod grillmat, og enkel middag.","ostepølse med chili, brioche pølsebrød, ruccula, BBQ saus",2023,32,Lørdag
92999ba4-0212-d1b1-d1c1-b8907d7e23c0,Loff med ferske reker,"Ferske reker, loff og majones er gjerne synonymt med sol, sommer og svaberg. Lag en hjemmelaget aioli og topp rekesmørbrødet med sitron og dill. Tips - noen skiver avokado smaker svært godt til.","formloff, ferske reker, dill, sitron, avokado",2023,32,Søndag
7363bc08-0bc2-4bf9-a594-903bc0a42328,Middagssalat med kikerter og feta,"Oppskrift på mettende og veldig godt salat til middag. Salaten er basert på en gresk salat, men vi har i tillegg tilsatt kikerter, avokado, masse frisk persille og en klassisk vinaigrette med dijonsennep og honning. Retten er vegetar, og kan også serveres som tilbehør til laks, kylling eller grillmat.","agurk, rødløk, gode tomater, avokado, fetaost, kalmata oliven, kikerter, frisk persille, valnøtter",2023,31,Mandag
8ea6d30c-1236-4f26-932f-f02cc42f3c20,Lakseburger med syltet rødløk,"Oppskrift på salmaburger med chilimajones og syltet rødløk, en nydelig kombo. Fiskeburger i ferske, grove burgerbrød utgjør en rask, god og litt sunnere hverdagsmiddag på under 20 minutter. Du kan gjerne grille burgerne!","salmaburger, salt, pepper, grove hamburgerbrød",2023,31,Tirsdag
fbd881ac-e7c0-7f2f-4f94-9c8a473c62f0,Omelettwrap med grillet kylling,"Oppskrift på digg restemat med omelett i tortilla, sterk chilisaus og kylling, og gode asiatiske smaker. Bruk gjerne rester av kylling, eller kjøp varm, nygrillet kylling i butikken. Grønnsakene kan du variere basert på hva du har hjemme.","grillet kylling, egg, soyasaus, olje, gulost, fullkornstortilla",2023,31,Onsdag
10b814c3-103f-4763-bffc-c13262edbdbb,Pasta med svinefilet og pesto,"Oppskrift på enkel pasta med saftig svinefilet og grønn pesto. Et godt middagstips både til hverdag og helg. Du kan bruke både ytre- og indrefilet, eller bruke strimlet svinekjøtt for en enda enklere variant. Dryss gjerne litt revet parmesan over rett før servering.","svinefilet, pasta, salt, pepper, rapsolje, cherrytomater, grønn pesto, revet parmesan",2023,31,Torsdag
2ed8765f-30ad-409c-ab83-ba6a88e45c36,Pizza Finocchiona,"Oppskrift på napolitansk pizza finocchiona, en italiensk klassiker med tomatsaus og salami, toppet med grønn pesto og god ost. Til denne oppskriften trenger du [ferdig hevet grunndeig til pizza](/oppskrifter/pizza/enkel-italiensk-pizzadeig/).","ferdig pizzadeig, durumhvetemel",2023,31,Fredag
dd48ef94-5cfa-92b5-37c8-acd9c89a66d0,Spareribs med grillet søtpotet,"Møre spareribs med dyp smak av barbecue kan gjøres både på grill og i stekeovn. Sammen med grillet søtpotet og en frisk coleslaw med knas fra eple og fennikel, er dette deilig kosemat for late sommerdager.","epler, fennikel, reddiker, majones, lettrømme, eplecidereddik, estragon",2023,31,Lørdag
bcc3f04b-874e-4178-b3dd-d2e6ceb8907d,Hjemmelaget paella med skalldyr,"Nyt smaken av Spania hjemme, med denne oppskriften på paella med kokt ris, safran og sjøkreps, blåskjell og reker. Perfekt å servere når du skal ha gjester eller bare har lyst på noe ordentlig godt til middag.","løk, hvitløksfedd, syltet paprika, olivenolje, gurkemeie, paellaris, hvitvin, fiskekraft, ferske blåskjell, kokte sjøkreps, salt, pepper, frisk dill, ferske reker",2023,31,Søndag
15b78ab1-3c40-49e3-8090-a51a138fffe1,Sprø tofu wrap,"Oppskrift på sprø og digg wrap med tofu, friske grønnsaker og en spicy, asiatisk marinade. Perfekt på kjøttfri mandag, eller som et vegetar alternativ til taco på fredag. Sprø tofu pinner kan også serveres med bao buns.","fast tofu, kikertemel, rapsolje, hjertesalat, tomater, paprika, avokado, tortillas",2023,30,Mandag
08980615-a082-4bdb-a301-a6a320ccaa56,Steinbitfilet med ratatouille,"Nydelig oppskrift på steinbit med ratatouille, ris og urtesmør. Ratatouille er en grønnsaksstuing full av franske smaker som stammer fra Provence. Lag selv, eller kjøp ferdig og ha middagen klar på under 20 minutter.","steinbitfilet, Jacobs Utvalgte urtesmør m/ramsløk og havsalt, MENY ris, ferdig kokt, MENY ratatouille, lime",2023,30,Tirsdag
909888ca-4b72-743a-197f-861797cc6fa7,Lun kyllingsalat med melon og ananas,"Oppskrift på deilig kyllingsalat med grillet melon, ananas og rødløk. Tropiske frukter kombinert med kylling og salat gir retten et sommerlig preg som kler den godt.","kyllingfilet/bryst, cantaloupemelon, vannmelon, ananas, rødløk, fetaost, blandet grønn salat, friske urter",2023,30,Onsdag
3d23c7ff-cc70-27b6-3a9f-71a3007a7c0c,Pasta med reker i kremet saus,"Oppskrift på linguine pasta i kremet saus av fløte, servert med reker, lakserogn og parmesan. Lakserognen smaker herlig av sjø og salt, og hever middagen til et nytt nivå. God og delikat middag med smak av sommer, til både hverdag og helg.",linguine,2023,30,Torsdag
f21f4064-8bc7-4f98-abe9-00ebbfbe0417,Enkel hamburger med coleslaw,"Oppskrift på fersk, saftig og enkel hamburger med grove hamburgerbrød og coleslaw du kan kjøpe ferdig. Denne burgeren er perfekt for deg som vil lage en rask, enkel og god middag for hele familien, på under 20 minutter. Server gjerne med pommes frites eller en frisk salat!","hamburger, rapsolje, grove hamburgerbrød, coleslaw, isbergmix, ketchup",2023,30,Fredag
92c88e95-13e0-4130-2be6-8e5d5509add0,Kyllingpølse med løksalat,"Den litt sunnere grillpølsevarianten! Grill eller stek kyllingpølser fra Jacobs Utvalgte og server med en smakfull ketchup, løksalat og myke pølsebrød. Enkel oppskrift som vil falle i smak for både små og store.","rømme, løk, purre, eple",2023,30,Lørdag
bf76ff6d-4aa1-4743-b532-f6c2a169819c,Hvit pizza med blåmuggost og pære,"Oppskrift på pizza med hvit saus, blåmuggost, og søt topping av pære, fiken, honning og nøtter. En pizza du gjerne kan servere som smårett eller dessert. Til denne oppskriften trenger du [ferdig hevet grunndeig til pizza.](https://meny.no/oppskrifter/pizza/italiensk-pizzadeig/).","ferdig pizzadeig, durumhvetemel",2023,30,Søndag
ddd13d98-907f-4755-95ea-9a2ae6d918b3,Jennifer Aniston salat,"Oppskrift på Jennifer Aniston salad, kjent fra sosiale medier. En skikkelig digg quinoasalat med urter, nøtter, kikerter og fetaost. Denne salaten er veldig populær da ryktene sier at Jennifer Aniston spiste denne hver dag under innspillingen av Friends.","quinoa, vann, agurk, pistasjnøtter, persille, mynte, rødløk, hermetiske kikerter, sitroner, olivenolje, fetaost, salt, pepper",2023,29,Mandag
2c1034de-4c04-4fc3-9b56-705363142104,Sprø fiskeburger med syltet rødløk,"Oppskrift på enkel, sprø fiskeburger, toppet med syltet rødløk og romano salat. Dette er en god burger med masse crunch som går raskt å lage. De milde smakene passer for hele familien og er perfekt hverdagsmat. Server gjerne med hjemmelagde fries eller ovnsbakte potetbåter!","sprø fiskeburgere, olje, grove burgerbrød, syltet rødløk, romano mix, burgerdressing",2023,29,Tirsdag
9791b021-74db-4f9a-8ce0-eede91c9fd3f,Stekt kylling med blomkålris,"Enkel oppskrift på kyllingfilet, stekt blomkålris, spinat og tzatziki. Friske bær eller frukt som appelsin er også godt tilbehør. Rask middag som hele familien vil like. Se i video  hvordan du lager blomkålris.","kyllingfilet, blomkål, babyspinat, tzatziki, bringebær, rapsolje, salt, pepper",2023,29,Onsdag
0e3e8416-bda6-42fa-bf66-c82532d2b468,Kremet fiskegryte med laks,En god og veldig enkel fiskegryte basert på MENYs populære fiskesuppe. Suppen kommer med biter av fersk fisk fra fiskedisken. Her har vi tilsatt ekstra laks og servert med aioli og fersk baguette.,"MENY fiskesuppe, lakseporsjoner, pariser baguette, aioli, frisk dill",2023,29,Torsdag
e23744df-1331-4862-8330-e93b8fdbdfdf,"Klassisk Angusburger med cheddar, bacon og sprøstekt løk","Oppskrift med vår beste burger, Angusburgeren, toppet med klassiske smaker som god cheddar, sennep, bacon og fritert løk. Vi kaller den ""The Perfect bite"". En fyldig og god burger som er perfekt å grille om sommeren. Litt Rørosrømme er også godt på denne burgeren.","angusburgere, Brioche burgerbrød, hjertesalat, bifftomat, cheddar,, tørrsaltet bacon, American yellow mustard",2023,29,Fredag
5e1eed84-a080-4198-aa4b-a86488e61e80,Asiatiske grillspyd med svinefilet,Oppskrift på enkle grillspyd med marinert svinekjøtt og mango. Grillspydene blir penslet med god marinade og smaker fantastisk til sommermiddagen. Rask og enkel grillmat med få ingredienser. Server gjerne en frisk salat ved siden av.,"svinefilet, mango, rapsolje, marinade eller glaze",2023,29,Lørdag
dbd1c2aa-1b53-88d1-8d97-3bae16c80080,"Salat med asparges, laks og jordbær","Tre sommerfavoritter i en og samme salat, nemlig asparges, laks og jordbær. Crispisalaten gir sprøhet, jordbærene tilfører sødme, og en dressing med lime, chili og ingefær setter fart på smaksløkene. Grill laksen slik at den beholder en «rosa» kjerne og topp salaten med saftige biter. Dryss over basilikum og middagen er klar til servering!","crispisalat, baby leaf, aspargestopper, jordbær, laksefilet, olivenolje, lime, hvitløksfedd, finrevet ingefær, rød chili, basilikum, salt, pepper",2023,29,Søndag
fb0e91af-5917-2bf4-3d7d-268589002cd9,Pastasalat med pesto og fetaost,"Enkel og rask oppskrift på pastasalat til grillmat og koldtbordet. Tilsett gjerne kylling, bacon, små brokkolibuketter, cherrytomater og oliven. En sommerlig pastasalat med pesto og fetaost som alle vil like!","pastaskruer, grønn pesto, salat, fetaost, sort pepper etter smak",2023,28,Mandag
14049de0-c3d3-4d94-9b21-9d9de799f226,Fiskeburger med tzatziki og eple,"Oppskrift på enkel fiskeburger med fiskekake, syrlig eple og tzatziki. Server til lunsj eller middag med grove burgerbrød. Her kan du velge den fiskeburgeren du liker best, men denne uken anbefaler vi klippfiskburger. Litt sunnere middag på under 20 minutter, for hele familien.","fiskeburger, rapsolje, grove burgerbrød, tzatziki, eple, hjertesalat",2023,28,Tirsdag
a722f5b7-d2f6-4801-930e-7be1497ac0b9,Enkel pizza med karbonadedeig,"Enkel oppskrift på hverdagspizza, med ferdig pizzabunn, karbonadedeig, og MENY sin egen tomatsaus med et høyt innhold av grønnsaker. Middag på under 20 minutter. Topp med spinat eller andre grønnsaker du liker. Du kan også bruke kjøttdeig.","karbonadedeig, rapsolje, MENY tomatsaus, pizzabunn, fullkorn, revet ost, babyspinat",2023,28,Onsdag
e4309f77-5daa-47c2-94d4-3977d5b0a860,"Poke bowl med laks, mango og granateple","Oppskrift på poke bowl med rå lakseloin, superris, mango, granateple, sukkererter og råkost. En frisk og sunn middag med masse smak og vakre farger. Se video for steg-for-steg.","ris, lakseloin, soyasaus, limesaft, sesamfrø, mango, granateple, råkost mix, sukkererter",2023,28,Torsdag
bdc4bef7-ff0e-4b32-add0-ac309ffcdb1b,Helstekt svinefilet med ovnsbakt søtpotet,"Oppskrift på helstekt svinefilet, servert med ovnsbakt søtpotet, blomkål, og en spicy chilibernaise. Svinefilet passer godt å helsteke, og ved å brune kjøttet først får du en utrolig god smak. Du kan også grille kjøttet om du foretrekker det. Server gjerne med grønnsakene du liker aller best!","svinefilet, salt, pepper, smør",2023,28,Fredag
d704da3a-2571-00e6-7897-ce72a3da311c,Saftig ytrefilet med potetsalat og maiskolber,"En saftig og mør ytrefilet fortjener ekstra godt tilbehør. Vi har servert helstekt Angus ytrefilet med en deilig nypotetsalat med grønne bønner, bacon, og blåskimmelost. Til denne retten kan du bruke det meste av hel og skivet biffkjøtt. Mørbrad og indrefilet, men også de mer ukjente stykningsdelene flank steak, tri-tip og flat Iron blir godt her.","ytrefilet, frisk gressløk, maiskolber, cherrytomater, salt, pepper",2023,28,Lørdag
efc745e9-cf23-040c-3d8a-74ba7d326297,Grillet kveite med aspargesbønner,Sunn og god oppskrift på grillet kveite med deilig tilbehør som avokado og aspargesbønner. Fisken kan grilles rett på grillristen eller på folie med litt olivenolje på.,"kveite i skiver, solsikkeolje, salt, pepper, olivenolje",2023,28,Søndag
1dd265fa-d7d0-408f-9ab3-bcf42d66211d,Blomkålsalat med syrlig dressing,"Oppskrift på en skikkelig digg salat fra [MENYs egen vegetarentusiast, Hanne-Lene](/tema/vegetar/hanne-lene). Med smaksrik, krydret blomkål, sprø kikerter og hjemmelaget dressing er dette et godt alternativ  til den klassiske Cæsarsalaten. Hanne-Lene kaller den Kleopatrasalat.","kikerter, olje, salt, olivenolje, kyllingkrydder, røkt paprikapulver, kajennepepper, blomkål, salat, granateple",2023,27,Mandag
fcf79073-3d02-e0e2-3f87-ef5964f44d65,Laksefilet med søtpotetmos og brokkolisalat,"Ørret og laks er enkelt og raskt å lage. Sammen med MENYs egen brokkolisalat, Jacobs Utvalgte ramsløksmør og søtpotetmos har du et knallgodt middagstips til hverdagen. Søtpotetmos kan du lage fra bunnen, eller kjøpe ferdig hos MENY. Se egen oppskrift.","laksefilet, urtesmør med ramsløk, brokkolisalat, potetmos med søtpotet, salt, pepper, granateplekjerner",2023,27,Tirsdag
7f1afb4f-eebe-43f5-a0a7-4d5bc97b6e58,Sommerkoteletter med stekt grønnkål og tzatziki,"Oppskrift på rask og enkel sommermat som er god på smak. Denne middagen er perfekt hvis du vil lage noe litt sunnere. Søt appelsin komplementerer svinekjøttet, og strimlet grønnkålmix gir god crunch. Server med mild tzatziki og ovsbakte poteter, og nyt!","MENYs ovnsbakte poteter med timian, sommerkoteletter, tzatziki, rapsolje til steking, salt, pepper",2023,27,Onsdag
c2a37780-1d11-b7ba-0331-dd4415dde0bc,Kyllingsandwich med avokado og søt sennep,"Oppskrift på grillet sandwich med kylling i focaccia. Vi topper med avokado, tomat, aioli og søt sennep. For et større måltid kan du også ha fersk mozzarella eller et speilegg på toppen.","focaccia, kylling (filet eller bryst), spinat, gul løk, rapsolje, avokado, cherrytomat, søt sennep, aioli, salt, pepper",2023,27,Torsdag
fcc7a1d0-3fa8-5089-d8b4-54be2faa1a41,Skalldyrfat,"Slik setter du sammen et bugnende og fristende skalldyrfat. Skalldyr er enkelt å tilberede og smaker nydelig. Husk god loff, sitron og aioli eller majones. Se også video for hvordan du damper blåskjell.","blåskjell, smør, hvitløksfedd, gul løk, vårløk, friske urter",2023,27,Fredag
f9517e2a-c750-0ac5-c913-4ea097e848cb,Salsicciapølse med spekeskinke og mozzarella,"Oppskrift på enkel salat med salsiccia pølse i kveil, spekeskinke, gode tomater, fersk mozzarella og grønn pesto. Den rå salsicciaen er en italiensk gourmetpølse med høy kjøttandel og gode krydder. Tilbered den gjerne på grillen, og snu den ofte så den ikke sprekker. Rask og god sommermat, server gjerne med focaccia på siden.","salsicciapølse, spekeskinke, frisk timian, tomater, ruccula, grønn pesto, høvlet parmesan",2023,27,Lørdag
c29b360d-9e78-4bd5-bd1f-00d3065b55db,Smørdampet nykål og spekeskinke,"En klassiker om sommeren er sesongens nykål, eller sommerkål som den også kalles, servert med salt spekeskinke og gode poteter. Denne oppskriften passer like godt som enkel hverdagsmiddag, som til helgen!","morenepoteter, litt salt",2023,27,Søndag
1c4d231f-92bf-4bd2-abbc-138f8cfee2a9,Pastasalat med asparges og honningdressing,"Oppskrift på smakfull vegetar salat med pasta, asparges, frisk honningdressing, sitronsaft og ristede nøtter. Denne forfriskende salaten er nydelig å servere om sommeren. Kjøttfri middag eller lunsj som tar kort tid å lage og vil falle i smak hos både store og små.","hakkede hasselnøtter, Jacobs Utvalgte pasta, asparges, baby leaf mix, rødløk",2023,26,Mandag
1d5c77e4-630b-47c0-ba54-3174fd0503d0,Lakseburger med tzatziki,"Oppskrift på enkel fiskeburger med gresk tzatziki. Saftig lakseburger stekt i panne, serveres med tzatziki og ruccola i grove, ferske burgerbrød. Rask, enkel og veldig god middag for hele familien. Lakseburger kan erstattes med laksefilet eller en grov fiskekake.","lakseburger, grove hamburgerbrød, ruccola salat, tzatziki, rødløk, rapsolje, salt, pepper",2023,26,Tirsdag
